time,run_id,scenario,cycle,segment,phase,layer,item,axis,q,omega,accel,torque,carrying,source_file
171.85,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor4,-5.3049827e-05,0.000508224737,0.00542062381,-0.000149606551,0,long_live_01.jsonl
172.05,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor1,9.16695578e-05,-3.27217406e-05,1.49788448e-06,-7.0515821,0,long_live_01.jsonl
172.05,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor2,0.402589411,-0.236650318,-1.01794168,2145.25935,0,long_live_01.jsonl
172.05,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor3,-0.279587716,-0.108268342,-0.472102732,908.834401,0,long_live_01.jsonl
172.05,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor4,4.38462729e-06,-0.00239091434,-0.0144956954,0.000180834354,0,long_live_01.jsonl
172.3,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor1,3.89800749e-05,-6.44049771e-05,-0.000126732946,6.99893568,0,long_live_01.jsonl
172.3,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor2,0.29186073,-0.310748853,-0.296394138,1018.90789,0,long_live_01.jsonl
172.3,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor3,-0.325353231,-0.109628604,-0.00544104864,795.457253,0,long_live_01.jsonl
172.3,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor4,-5.19548636e-06,0.0019705499,0.017445857,0.00148185652,0,long_live_01.jsonl
172.5,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor1,7.16086118e-06,-4.50103807e-05,9.69729821e-05,13.2219236,0,long_live_01.jsonl
172.5,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor2,0.215493357,-0.0825702598,1.14089296,213.124941,0,long_live_01.jsonl
172.5,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor3,-0.347609421,-0.0168616201,0.463834918,793.279418,0,long_live_01.jsonl
172.5,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor4,-5.2957329e-05,-0.000344548765,-0.0115754933,0,0,long_live_01.jsonl
172.75,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor1,8.94969982e-05,0.00105829986,0.00441324097,8.03878629,0,long_live_01.jsonl
172.75,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor2,0.209623097,-0.00120442356,0.325463345,638.850899,0,long_live_01.jsonl
172.75,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor3,-0.34697925,0.000483913301,0.0693821336,879.361961,0,long_live_01.jsonl
172.75,long_live_01,S0,1,7,lift_before_pick,4,water_bundle_3,motor4,-6.72686847e-05,-0.000686491205,-0.00136776976,-0.000153258806,0,long_live_01.jsonl
173,long_live_01,S0,1,8,pick,4,water_bundle_3,motor1,0.000134579565,-1.45725165e-06,-0.00423902845,2.63081511,0,long_live_01.jsonl
173,long_live_01,S0,1,8,pick,4,water_bundle_3,motor2,0.210179752,0.00661391164,0.0312733408,575.546081,0,long_live_01.jsonl
173,long_live_01,S0,1,8,pick,4,water_bundle_3,motor3,-0.34251482,0.0353373691,0.139413823,784.93494,0,long_live_01.jsonl
173,long_live_01,S0,1,8,pick,4,water_bundle_3,motor4,1.22361546e-05,0.00112114656,0.00723055106,-0.000153888723,0,long_live_01.jsonl
173.2,long_live_01,S0,1,8,pick,4,water_bundle_3,motor1,0.00013094906,-3.29336778e-05,-0.000157382131,4.81314551,0,long_live_01.jsonl
173.2,long_live_01,S0,1,8,pick,4,water_bundle_3,motor2,0.220589711,0.0505097792,0.219479338,509.437491,0,long_live_01.jsonl
173.2,long_live_01,S0,1,8,pick,4,water_bundle_3,motor3,-0.290388362,0.262783473,1.13723052,609.609322,0,long_live_01.jsonl
173.2,long_live_01,S0,1,8,pick,4,water_bundle_3,motor4,-6.71230706e-05,-0.00144347694,-0.0128231175,-0.000133624729,0,long_live_01.jsonl
173.45,long_live_01,S0,1,8,pick,4,water_bundle_3,motor1,0.000112413215,-9.9570561e-05,-0.000266547532,4.86803807,0,long_live_01.jsonl
173.45,long_live_01,S0,1,8,pick,4,water_bundle_3,motor2,0.26107839,0.129165459,0.314622718,785.850697,0,long_live_01.jsonl
173.45,long_live_01,S0,1,8,pick,4,water_bundle_3,motor3,-0.0875262561,0.736582297,1.89519529,573.021654,0,long_live_01.jsonl
173.45,long_live_01,S0,1,8,pick,4,water_bundle_3,motor4,-3.03502053e-05,-0.00118341066,0.00104026511,-0.00014096674,0,long_live_01.jsonl
173.7,long_live_01,S0,1,8,pick,4,water_bundle_3,motor1,7.70964885e-05,-0.000137730418,-0.000152639428,3.27883517,0,long_live_01.jsonl
173.7,long_live_01,S0,1,8,pick,4,water_bundle_3,motor2,0.315136405,0.187626374,0.233843662,1344.69588,0,long_live_01.jsonl
173.7,long_live_01,S0,1,8,pick,4,water_bundle_3,motor3,0.259481915,0.956823847,0.880966203,612.528959,0,long_live_01.jsonl
173.7,long_live_01,S0,1,8,pick,4,water_bundle_3,motor4,-3.60291871e-05,-0.000822673806,0.00144294741,-0.000263678366,0,long_live_01.jsonl
173.9,long_live_01,S0,1,8,pick,4,water_bundle_3,motor1,5.18043594e-05,-0.000112885198,0.000124226098,3.54317539,0,long_live_01.jsonl
173.9,long_live_01,S0,1,8,pick,4,water_bundle_3,motor2,0.377519001,0.181411211,-0.0310758131,1669.63676,0,long_live_01.jsonl
173.9,long_live_01,S0,1,8,pick,4,water_bundle_3,motor3,0.569312451,0.928051656,-0.143860956,609.509296,0,long_live_01.jsonl
173.9,long_live_01,S0,1,8,pick,4,water_bundle_3,motor4,6.02150848e-06,0.00140566724,0.0111417052,-0.000533957894,0,long_live_01.jsonl
174.15,long_live_01,S0,1,8,pick,4,water_bundle_3,motor1,1.47808852e-05,-7.19110977e-05,0.000163896403,5.09220985,0,long_live_01.jsonl
174.15,long_live_01,S0,1,8,pick,4,water_bundle_3,motor2,0.444146635,0.132370544,-0.196162668,1798.78845,0,long_live_01.jsonl
174.15,long_live_01,S0,1,8,pick,4,water_bundle_3,motor3,0.874791618,0.603894054,-1.29663041,549.482971,0,long_live_01.jsonl
174.15,long_live_01,S0,1,8,pick,4,water_bundle_3,motor4,-8.76965231e-07,0.000139736261,-0.00506372392,-8.89070043e-06,0,long_live_01.jsonl
174.35,long_live_01,S0,1,8,pick,4,water_bundle_3,motor1,-8.53168764e-06,-3.44944295e-05,0.000187083341,5.98392866,0,long_live_01.jsonl
174.35,long_live_01,S0,1,8,pick,4,water_bundle_3,motor2,0.480395381,0.0552920995,-0.385392225,1833.51199,0,long_live_01.jsonl
174.35,long_live_01,S0,1,8,pick,4,water_bundle_3,motor3,1.00619707,0.282896717,-1.60498668,463.465413,0,long_live_01.jsonl
174.35,long_live_01,S0,1,8,pick,4,water_bundle_3,motor4,5.20269017e-06,3.73660827e-06,-0.000679998266,0,0,long_live_01.jsonl
174.6,long_live_01,S0,1,8,pick,4,water_bundle_3,motor1,-1.55694982e-05,-3.5611345e-07,0.000136553264,4.00088706,0,long_live_01.jsonl
174.6,long_live_01,S0,1,8,pick,4,water_bundle_3,motor2,0.488214968,0.00368586242,-0.206424948,1927.19089,0,long_live_01.jsonl
174.6,long_live_01,S0,1,8,pick,4,water_bundle_3,motor3,1.04645204,0.00584379596,-1.10821169,224.379497,0,long_live_01.jsonl
174.6,long_live_01,S0,1,8,pick,4,water_bundle_3,motor4,1.48235332e-05,-7.98783607e-05,-0.000334459876,-0.00116124278,0,long_live_01.jsonl
174.85,long_live_01,S0,1,8,pick,4,water_bundle_3,motor1,0.000352509843,0.000950882452,0.00380495426,8.52541774,0,long_live_01.jsonl
174.85,long_live_01,S0,1,8,pick,4,water_bundle_3,motor2,0.488858536,0.00161321422,-0.00829059279,1924.30765,0,long_live_01.jsonl
174.85,long_live_01,S0,1,8,pick,4,water_bundle_3,motor3,1.04869085,0.00385443604,-0.00795743966,205.636712,0,long_live_01.jsonl
174.85,long_live_01,S0,1,8,pick,4,water_bundle_3,motor4,1.79739231e-05,1.50501837e-05,0.000379714178,0.000120702824,0,long_live_01.jsonl
175.05,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor1,0.000542089061,-0.00012479238,-0.00537837416,5.02636385,1,long_live_01.jsonl
175.05,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor2,0.489142821,-0.00225605528,-0.0193463475,1920.13705,1,long_live_01.jsonl
175.05,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor3,1.04796138,-0.0120043039,-0.0792936998,282.940567,1,long_live_01.jsonl
175.05,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor4,3.80370258e-06,0.000114356597,0.000496532065,0,1,long_live_01.jsonl
175.3,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor1,0.000518906924,-8.88897168e-05,0.000143610651,5.64167617,1,long_live_01.jsonl
175.3,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor2,0.482243544,-0.0360534103,-0.13518942,1873.24546,1,long_live_01.jsonl
175.3,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor3,0.993207969,-0.266055743,-1.01620576,481.203422,1,long_live_01.jsonl
175.3,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor4,1.28241415e-05,-0.00052297745,-0.00254933619,0,1,long_live_01.jsonl
175.55,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor1,0.000448926015,-0.000230853861,-0.000567856575,5.2694016,1,long_live_01.jsonl
175.55,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor2,0.448177888,-0.11178668,-0.302933077,1850.06067,1,long_live_01.jsonl
175.55,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor3,0.790458326,-0.664790976,-1.59494093,566.618822,1,long_live_01.jsonl
175.55,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor4,-7.41508467e-06,-0.00149289673,-0.0038796771,0.000171689608,1,long_live_01.jsonl
175.75,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor1,0.000355490558,-0.000316424479,-0.000427853093,4.00230225,1,long_live_01.jsonl
175.75,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor2,0.398317589,-0.180100183,-0.341567516,1733.23003,1,long_live_01.jsonl
175.75,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor3,0.442843446,-0.950541046,-1.42875035,661.450062,1,long_live_01.jsonl
175.75,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor4,1.70267216e-05,-0.00127464054,0.00109128093,0.000129432294,1,long_live_01.jsonl
176,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor1,0.000210455895,-0.000312783793,1.45627467e-05,2.85706351,1,long_live_01.jsonl
176,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor2,0.306120641,-0.1764479,0.0146091324,1190.76068,1,long_live_01.jsonl
176,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor3,-0.00676588649,-0.833187156,0.46941556,605.774591,1,long_live_01.jsonl
176,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor4,1.30024578e-05,-0.000316273935,0.00383346641,-9.28266477e-05,1,long_live_01.jsonl
176.25,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor1,8.49035484e-05,-0.000188280185,0.000498014433,4.75083465,1,long_live_01.jsonl
176.25,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor2,0.244512056,-0.102514346,0.295734216,669.363622,1,long_live_01.jsonl
176.25,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor3,-0.216989849,-0.443363386,1.55929508,602.913867,1,long_live_01.jsonl
176.25,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor4,2.44218171e-05,0.000269027271,0.00234120482,0.000334928386,1,long_live_01.jsonl
176.55,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor1,1.66620803e-05,-9.37500255e-05,0.00031510053,4.97661862,1,long_live_01.jsonl
176.55,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor2,0.214452364,-0.0408578489,0.205521656,484.356865,1,long_live_01.jsonl
176.55,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor3,-0.335310584,-0.139701581,1.01220602,645.651575,1,long_live_01.jsonl
176.55,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor4,1.02070207e-05,-0.000129039605,-0.00132688959,0,1,long_live_01.jsonl
176.75,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor1,1.42979881e-06,-1.75836291e-05,0.000380831982,3.10808379,1,long_live_01.jsonl
176.75,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor2,0.209611067,-0.0038358618,0.185109935,562.999687,1,long_live_01.jsonl
176.75,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor3,-0.348213277,-0.00615669582,0.667724424,809.102436,1,long_live_01.jsonl
176.75,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor4,-6.0450883e-05,-0.000124057495,2.49105536e-05,-0.00039013373,1,long_live_01.jsonl
176.95,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor1,0.000130610016,0.00010009279,0.000588382094,4.83301448,1,long_live_01.jsonl
176.95,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor2,0.209250226,-0.00171903829,0.0105841175,591.116372,1,long_live_01.jsonl
176.95,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor3,-0.346433385,0.00483513849,0.0549591715,838.75938,1,long_live_01.jsonl
176.95,long_live_01,S0,1,9,lift_with_load,4,water_bundle_3,motor4,2.99648754e-06,-0.00126982761,-0.00572885057,0.00063469522,1,long_live_01.jsonl
177.15,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor1,0.000118597059,-0.000104747987,-0.00102420388,10.6490484,1,long_live_01.jsonl
177.15,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor2,0.218816321,0.0679569882,0.348380133,237.452704,1,long_live_01.jsonl
177.15,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor3,-0.346617727,-0.00127982936,-0.0305748392,838.019265,1,long_live_01.jsonl
177.15,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor4,-3.20629049e-05,-0.00142429684,-0.000772346161,2.71122709e-05,1,long_live_01.jsonl
177.35,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor1,5.51289054e-05,-0.000257818132,-0.000765350725,5.26314634,1,long_live_01.jsonl
177.35,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor2,0.267384873,0.170294975,0.511689936,1015.01185,1,long_live_01.jsonl
177.35,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor3,-0.347730353,-0.00210350894,-0.00411839789,852.078812,1,long_live_01.jsonl
177.35,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor4,-2.99055373e-05,-0.000993523683,0.00215386578,-0.00021795855,1,long_live_01.jsonl
177.55,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor1,1.27125753e-06,-9.89241085e-05,0.000794470118,-4.45142665,1,long_live_01.jsonl
177.55,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor2,0.312165563,0.0377261465,-0.662844144,1487.79706,1,long_live_01.jsonl
177.55,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor3,-0.348429588,-0.000524770135,0.00789369401,866.833814,1,long_live_01.jsonl
177.55,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor4,-8.83828011e-05,-0.000247648098,0.00372937793,-0.000155184714,1,long_live_01.jsonl
177.8,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor1,0.000111275507,0.000391104708,0.00196011527,11.8703583,1,long_live_01.jsonl
177.8,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor2,0.3136748,-0.00169959361,-0.157702961,1137.88906,1,long_live_01.jsonl
177.8,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor3,-0.346996228,0.000757401423,0.00512868623,853.665798,1,long_live_01.jsonl
177.8,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor4,-6.47907942e-05,-0.000711720761,-0.00185629065,-0.000140536571,1,long_live_01.jsonl
178,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor1,0.000120869016,-3.96054279e-05,-0.00215355068,2.77189265,1,long_live_01.jsonl
178,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor2,0.312525618,-0.0112775918,-0.0478899911,1348.7335,1,long_live_01.jsonl
178,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor3,-0.344005872,0.0212537732,0.102481859,829.228551,1,long_live_01.jsonl
178,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor4,-8.15336952e-05,0.000295899319,0.0050381004,-0.000161893873,1,long_live_01.jsonl
178.2,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor1,9.20720885e-05,-0.000113844721,-0.000371196465,-2.58333776,1,long_live_01.jsonl
178.2,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor2,0.266432459,-0.194040071,-0.913812395,1299.55951,1,long_live_01.jsonl
178.2,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor3,-0.317173434,0.12648682,0.526165235,824.384953,1,long_live_01.jsonl
178.2,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor4,9.78296516e-06,-0.00305710248,-0.016765009,-5.43847252e-05,1,long_live_01.jsonl
178.45,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor1,2.41386951e-05,-9.26234366e-05,8.48851371e-05,11.3085681,1,long_live_01.jsonl
178.45,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor2,0.189456505,-0.090737391,0.413210719,-2.26703307,1,long_live_01.jsonl
178.45,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor3,-0.262987116,0.0309624982,-0.382097288,927.470039,1,long_live_01.jsonl
178.45,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor4,3.86407079e-06,-0.00115537666,0.00760690326,0.000570027227,1,long_live_01.jsonl
178.75,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor1,9.46059242e-05,0.00109858711,0.00397070181,-7.0426392,1,long_live_01.jsonl
178.75,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor2,0.174894099,-0.000110008029,0.302091277,474.809264,1,long_live_01.jsonl
178.75,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor3,-0.260037627,0.00847295242,-0.0749651527,856.309238,1,long_live_01.jsonl
178.75,long_live_01,S0,1,10,move_to_pallet,4,water_bundle_3,motor4,-1.51021976e-05,-0.00106601934,0.000297857731,0.000808180753,1,long_live_01.jsonl
178.95,long_live_01,S0,1,11,place,4,water_bundle_3,motor1,0.000141062104,-1.40429804e-05,-0.00556315044,1.18804613,1,long_live_01.jsonl
178.95,long_live_01,S0,1,11,place,4,water_bundle_3,motor2,0.174591291,-1.70314317e-05,0.000464882985,461.333719,1,long_live_01.jsonl
178.95,long_live_01,S0,1,11,place,4,water_bundle_3,motor3,-0.255525071,0.0352725235,0.133997855,787.398869,1,long_live_01.jsonl
178.95,long_live_01,S0,1,11,place,4,water_bundle_3,motor4,-6.8654247e-05,0.000277975798,0.0067199757,-0.000147509293,1,long_live_01.jsonl
179.15,long_live_01,S0,1,11,place,4,water_bundle_3,motor1,0.000126281982,-0.000112778801,-0.000493679105,1.2124798,1,long_live_01.jsonl
179.15,long_live_01,S0,1,11,place,4,water_bundle_3,motor2,0.174578595,-9.30001611e-05,-0.000379843647,464.334876,1,long_live_01.jsonl
179.15,long_live_01,S0,1,11,place,4,water_bundle_3,motor3,-0.241156279,0.135202309,0.499648929,770.76777,1,long_live_01.jsonl
179.15,long_live_01,S0,1,11,place,4,water_bundle_3,motor4,-6.84825816e-06,0.000249624339,-0.000141757294,0,1,long_live_01.jsonl
179.35,long_live_01,S0,1,11,place,4,water_bundle_3,motor1,5.37547712e-05,-0.000245537306,-0.000663792521,0.957867247,1,long_live_01.jsonl
179.35,long_live_01,S0,1,11,place,4,water_bundle_3,motor2,0.174544686,-0.000111989366,-9.49460244e-05,459.542219,1,long_live_01.jsonl
179.35,long_live_01,S0,1,11,place,4,water_bundle_3,motor3,-0.185187115,0.072498658,-0.313518256,968.179893,1,long_live_01.jsonl
179.35,long_live_01,S0,1,11,place,4,water_bundle_3,motor4,-4.64231417e-05,-0.000102443457,-0.00176033898,0,1,long_live_01.jsonl
179.6,long_live_01,S0,1,11,place,4,water_bundle_3,motor1,2.12661513e-06,-8.89757752e-06,0.000946558912,0.984179784,1,long_live_01.jsonl
179.6,long_live_01,S0,1,11,place,4,water_bundle_3,motor2,0.174530703,-9.82168706e-05,5.50899813e-05,471.731128,1,long_live_01.jsonl
179.6,long_live_01,S0,1,11,place,4,water_bundle_3,motor3,-0.172776022,0.00859947412,-0.255596735,850.548159,1,long_live_01.jsonl
179.6,long_live_01,S0,1,11,place,4,water_bundle_3,motor4,3.42692033e-06,-0.000889449678,-0.00314802489,0.000838348583,1,long_live_01.jsonl
179.85,long_live_01,S0,1,11,place,4,water_bundle_3,motor1,0.000142525194,7.08149566e-06,6.39162927e-05,1.27340818,1,long_live_01.jsonl
179.85,long_live_01,S0,1,11,place,4,water_bundle_3,motor2,0.17421165,-0.000112022676,-5.52232219e-05,458.826422,1,long_live_01.jsonl
179.85,long_live_01,S0,1,11,place,4,water_bundle_3,motor3,-0.172646892,2.97116133e-05,-0.03427905,850.331026,1,long_live_01.jsonl
179.85,long_live_01,S0,1,11,place,4,water_bundle_3,motor4,-8.41255834e-05,-1.01152588e-05,0.00351733768,-2.41712874e-05,1,long_live_01.jsonl
180.1,long_live_01,S0,1,11,place,4,water_bundle_3,motor1,0.000142838805,3.47479379e-08,-2.81869909e-05,1.02268882,1,long_live_01.jsonl
180.1,long_live_01,S0,1,11,place,4,water_bundle_3,motor2,0.174206635,-2.01181471e-07,0.000447285979,459.623424,1,long_live_01.jsonl
180.1,long_live_01,S0,1,11,place,4,water_bundle_3,motor3,-0.172645616,1.23206156e-07,-0.000118353628,840.2711,1,long_live_01.jsonl
180.1,long_live_01,S0,1,11,place,4,water_bundle_3,motor4,-8.32965997e-05,9.95555016e-06,8.02832357e-05,-2.71909528e-05,1,long_live_01.jsonl
180.35,long_live_01,S0,1,11,place,4,water_bundle_3,motor1,0.000138341573,-4.96967243e-05,-0.000198925889,1.94004834,1,long_live_01.jsonl
180.35,long_live_01,S0,1,11,place,4,water_bundle_3,motor2,0.174239306,0.000259697765,0.00103959579,452.111937,1,long_live_01.jsonl
180.35,long_live_01,S0,1,11,place,4,water_bundle_3,motor3,-0.18161715,-0.108500469,-0.43400237,967.985571,1,long_live_01.jsonl
180.35,long_live_01,S0,1,11,place,4,water_bundle_3,motor4,-5.14224403e-05,0.000114878862,0.000419693247,0,1,long_live_01.jsonl
180.6,long_live_01,S0,1,11,place,4,water_bundle_3,motor1,7.75546383e-05,-0.000238564795,-0.000755472283,0.995167631,1,long_live_01.jsonl
180.6,long_live_01,S0,1,11,place,4,water_bundle_3,motor2,0.17440497,0.000531747634,0.00108819947,466.442055,1,long_live_01.jsonl
180.6,long_live_01,S0,1,11,place,4,water_bundle_3,motor3,-0.2386991,-0.118258637,-0.0390326703,773.019529,1,long_live_01.jsonl
180.6,long_live_01,S0,1,11,place,4,water_bundle_3,motor4,1.39517222e-05,-0.000188236888,-0.001212463,0,1,long_live_01.jsonl
180.8,long_live_01,S0,1,11,place,4,water_bundle_3,motor1,1.2009497e-05,-0.000125722477,0.000564211589,0.266464936,1,long_live_01.jsonl
