run_id,scenario,cycle,phase,axis,sample_count,time_start,time_end,duration,torque_mean,torque_max,torque_std,torque_rms,omega_max,accel_rms,energy,torque_slope
long_live_01,S0,12,lift_with_load,motor2,153,2047.7,2215.5,167.8,1541.24676,3269.38369,747.008109,1711.67038,0.242641348,0.254348497,23178.5312,-14.3031046
long_live_01,S0,12,lift_with_load,motor3,153,2047.7,2215.5,167.8,654.312214,879.417973,137.768857,668.566135,0.972919195,1.070284,37725.8167,2.03304642
long_live_01,S0,12,lift_with_load,motor4,153,2047.7,2215.5,167.8,-5.93122531e-05,0.00297573138,0.000396620114,0.000399746551,0.00168324347,0.00366401274,3.25798843e-05,5.64561638e-06
long_live_01,S0,12,move_to_pallet,motor1,166,2050.4,2217.4,167,-7.03392295,2017.68424,422.697153,421.480743,1.48078358,0.671642151,16365.1765,3.27500304
long_live_01,S0,12,move_to_pallet,motor2,166,2050.4,2217.4,167,1600.08131,3788.99657,910.554699,1839.6672,0.646710239,0.495915219,31156.8922,-9.25283081
long_live_01,S0,12,move_to_pallet,motor3,166,2050.4,2217.4,167,795.131045,1039.57998,107.984799,802.386347,0.812633203,0.62273894,16289.3497,-0.00535164671
long_live_01,S0,12,move_to_pallet,motor4,166,2050.4,2217.4,167,0.000308693885,0.0549635807,0.00997914461,0.00995382939,0.06902373,0.0258688205,0.00586178991,0.000132803523
long_live_01,S0,12,pallet_arrived,motor1,3,2042.5,2042.95,0.45,5.565012,8.13052092,3.06272299,6.10105509,0.000515356161,0.00257977251,0.00146772316,13.2362626
long_live_01,S0,12,pallet_arrived,motor2,3,2042.5,2042.95,0.45,627.772346,637.236019,9.36980961,627.81896,0.00145835511,0.00744735963,0.375254368,21.4540222
long_live_01,S0,12,pallet_arrived,motor3,3,2042.5,2042.95,0.45,857.022997,863.046337,5.23427912,857.033653,0.00996239126,0.0375637539,2.03085971,-1.92299333
long_live_01,S0,12,pallet_arrived,motor4,3,2042.5,2042.95,0.45,0.000329898165,0.00100864297,0.000587886591,0.00058244304,0.00111847835,0.0026293408,2.53832698e-07,0.00228353655
long_live_01,S0,12,pallet_outfeed,motor1,13390,2221.25,2221.3,0.05,2.26243808,2.26244442,0.000733851161,2.2624382,2.20202452e-06,1.17322166e-06,2.49098634e-07,-1.6983542
long_live_01,S0,12,pallet_outfeed,motor2,13390,2221.25,2221.3,0.05,624.792924,624.839589,5.39980715,624.816256,0.000138453389,2.60915471e-05,0.00432555793,-12496.7918
long_live_01,S0,12,pallet_outfeed,motor3,13390,2221.25,2221.3,0.05,854.867928,854.931777,7.388243,854.899852,9.59465588e-05,1.63652369e-05,0.0041013881,-17098.6355
long_live_01,S0,12,pallet_outfeed,motor4,13390,2221.25,2221.3,0.05,-9.41063298e-05,9.41133584e-05,8.13319121e-07,9.4109844e-05,0.00014321385,2.41868376e-05,6.7391682e-10,0.00188226717
long_live_01,S0,12,pick,motor1,124,2046.05,2213.45,167.4,0.300840062,63.6219403,12.032084,11.987245,0.00276595191,0.00279975949,0.796589139,0.0430800146
long_live_01,S0,12,pick,motor2,124,2046.05,2213.45,167.4,1584.69977,3044.41922,696.587418,1729.91162,0.240079025,0.254373489,23609.6422,1.09568059
long_live_01,S0,12,pick,motor3,124,2046.05,2213.45,167.4,525.046023,795.101497,159.992728,548.693509,0.971710768,1.15041204,41174.7621,-2.38393955
long_live_01,S0,12,pick,motor4,124,2046.05,2213.45,167.4,6.33675374e-05,0.00116121112,0.000329460558,0.000334192081,0.00169108938,0.00432726256,3.0742085e-05,1.67944019e-06
long_live_01,S0,12,place,motor1,157,2054.1,2219.75,165.65,-32.0310955,159.800347,45.2891455,55.3537117,0.00143087132,0.00235273792,1.38649743,0.466669971
long_live_01,S0,12,place,motor2,157,2054.1,2219.75,165.65,2456.37872,4648.71149,1013.19873,2655.90464,0.263962769,0.303043571,17096.0097,-15.6116303
long_live_01,S0,12,place,motor3,157,2054.1,2219.75,165.65,728.474539,976.801704,137.709019,741.294907,0.249791075,0.338960797,5576.47184,2.33593831
long_live_01,S0,12,place,motor4,157,2054.1,2219.75,165.65,2.10339301e-05,0.00108335525,0.000294446433,0.000294259931,0.00208306809,0.00402998439,2.27168835e-05,-1.14363468e-06
long_live_01,S0,12,return_home,motor1,2,2220.8,2221.05,0.25,4.5100479,6.0059511,2.11552659,4.75165849,0.000464383488,0.00189405664,0.000718369538,-11.9672256
long_live_01,S0,12,return_home,motor2,2,2220.8,2221.05,0.25,624.079523,625.017765,1.32687527,624.080228,0.00196177484,0.0087261541,0.368401286,-7.50594
long_live_01,S0,12,return_home,motor3,2,2220.8,2221.05,0.25,846.287647,854.931777,12.2246459,846.331792,0.0101253418,0.0596230584,2.14086367,69.15304
long_live_01,S0,12,return_home,motor4,2,2220.8,2221.05,0.25,-0.000383921815,0.000673730271,0.000409851049,0.000481024845,0.00033257538,0.0024360172,5.93861093e-08,0.00231846765
long_live_01,S0,12,return_home_between_layers,motor1,26,2088.45,2220.55,132.1,-0.546507425,48.3573129,15.8762304,15.5775143,0.00105488727,0.00259107468,0.150536592,0.373381992
long_live_01,S0,12,return_home_between_layers,motor2,26,2088.45,2220.55,132.1,1238.41959,3556.25343,1021.52555,1592.81585,0.488132673,0.529266151,26084.3966,-19.7384808
long_live_01,S0,12,return_home_between_layers,motor3,26,2088.45,2220.55,132.1,775.338977,975.646929,118.009579,783.926759,0.818182835,0.998281883,22634.8119,2.16528457
long_live_01,S0,12,return_home_between_layers,motor4,26,2088.45,2220.55,132.1,8.01314036e-05,0.0039215749,0.000854193721,0.0008414301,0.00297699946,0.0087856672,5.19534151e-05,-9.9125539e-07
long_live_01,S0,12,unknown,motor1,22,2097.45,2139.35,41.9,-22.064743,1710.34868,701.067889,685.304532,1.44591808,1.09952213,12345.6679,12.740937
long_live_01,S0,12,unknown,motor2,22,2097.45,2139.35,41.9,2207.83185,3061.92263,751.140964,2326.60443,0.360393943,0.355385638,9481.29268,23.4261902
long_live_01,S0,12,unknown,motor3,22,2097.45,2139.35,41.9,706.953998,911.408795,124.904733,717.409229,0.61544925,0.733373585,6305.36547,-8.85791265
long_live_01,S0,12,unknown,motor4,22,2097.45,2139.35,41.9,-0.000496486535,0.0373392642,0.0159519203,0.0155930666,0.00539179714,0.0125221472,0.00153614361,0.000508253277
long_live_01,S0,2,cycle_complete,motor1,3,362.85,363.3,0.45,2.17469718,2.17469718,0,2.17469718,0,0,0,0
long_live_01,S0,2,cycle_complete,motor2,3,362.85,363.3,0.45,627.651907,627.651907,0,627.651907,0,0,0,0
long_live_01,S0,2,cycle_complete,motor3,3,362.85,363.3,0.45,854.443167,854.443167,0,854.443167,0,0,0,0
long_live_01,S0,2,cycle_complete,motor4,3,362.85,363.3,0.45,-1.89478271e-05,1.89478271e-05,0,1.89478271e-05,0,0,0,0
long_live_01,S0,2,grip_contact,motor1,5,189.55,344.9,155.35,-14.2838241,94.0059509,44.5853356,42.3592889,0.00381798798,0.00860742414,14.4470608,0.651652451
long_live_01,S0,2,grip_contact,motor2,5,189.55,344.9,155.35,2151.46835,3014.73719,482.588021,2194.34022,0.0014643349,0.00317748598,224.548812,-6.95300496
long_live_01,S0,2,grip_contact,motor3,5,189.55,344.9,155.35,262.360861,465.690464,114.625868,281.681545,0.0120014849,0.0390629989,159.907954,-1.6824838
long_live_01,S0,2,grip_contact,motor4,5,189.55,344.9,155.35,5.07787236e-06,0.000137596838,8.08277705e-05,7.24726678e-05,0.000219589131,0.00232234916,1.90987273e-06,2.14830518e-07
long_live_01,S0,2,lift_before_pick,motor1,114,185.25,351.7,166.45,1.68012339,1552.32428,516.13894,513.872933,1.47763459,0.929580639,27627.5289,-1.38270521
long_live_01,S0,2,lift_before_pick,motor2,114,185.25,351.7,166.45,1673.91292,4946.29722,1137.01744,2020.75547,0.795418541,0.676653224,51305.8207,-0.310400637
long_live_01,S0,2,lift_before_pick,motor3,114,185.25,351.7,166.45,792.596365,1031.32302,99.1841283,798.724105,0.8280835,0.660116142,19834.2781,0.0520633343
long_live_01,S0,2,lift_before_pick,motor4,114,185.25,351.7,166.45,-0.000479442748,0.0383529601,0.0125507028,0.0125047291,0.00563659757,0.0108500577,0.00179179787,-0.000131408968
long_live_01,S0,2,lift_with_load,motor1,143,189.8,355.9,166.1,1.14458962,38.5106765,9.23946595,9.27797604,0.00104948534,0.00241213935,0.276700128,0.24676176
long_live_01,S0,2,lift_with_load,motor2,143,189.8,355.9,166.1,1536.43934,3263.87137,744.352206,1706.11591,0.242746765,0.2442507,21915.0501,-15.3473451
long_live_01,S0,2,lift_with_load,motor3,143,189.8,355.9,166.1,648.046905,879.417823,146.953851,664.38634,0.973008796,1.05561701,36355.9159,1.31611694
long_live_01,S0,2,lift_with_load,motor4,143,189.8,355.9,166.1,-7.19000513e-05,0.002975733,0.000434012747,0.000438428363,0.00172946518,0.0037707477,3.72566069e-05,-5.170815e-06
long_live_01,S0,2,move_to_pallet,motor1,163,192.35,357.75,165.4,-2.78510054,2017.6836,430.900585,429.585799,1.4807838,0.670988282,17525.336,4.9281803
long_live_01,S0,2,move_to_pallet,motor2,163,192.35,357.75,165.4,1616.38493,3789.65684,923.448631,1860.16827,0.646709779,0.507295125,33065.6618,-9.61247548
long_live_01,S0,2,move_to_pallet,motor3,163,192.35,357.75,165.4,794.025177,1029.83598,109.679932,801.518476,0.817251834,0.629668785,16767.453,-0.160682878
long_live_01,S0,2,move_to_pallet,motor4,163,192.35,357.75,165.4,-0.000342880982,0.0421998847,0.00940573121,0.00938310183,0.0942462694,0.0404180642,0.00591112569,0.00016843784
long_live_01,S0,2,pallet_arrived,motor1,3,184.65,185.05,0.4,3.45351589,4.81880207,1.32406564,3.61877584,0.000645352206,0.0035397347,0.000817441226,6.60967437
long_live_01,S0,2,pallet_arrived,motor2,3,184.65,185.05,0.4,634.097483,637.360485,5.55326581,634.113694,0.00172321327,0.00771225133,0.324094949,23.9026025
long_live_01,S0,2,pallet_arrived,motor3,3,184.65,185.05,0.4,840.650297,854.442865,23.1446692,840.862676,0.00456632475,0.0195599658,0.818388112,-2.16159
long_live_01,S0,2,pallet_arrived,motor4,3,184.65,185.05,0.4,0.000225996086,0.00100689068,0.000691750215,0.000608347328,0.00111483872,0.00263935183,2.38757213e-07,0.00256459755
long_live_01,S0,2,pallet_outfeed,motor1,7,361.25,362.6,1.35,2.29611185,3.01414475,0.316646433,2.31475074,9.91437874e-05,0.00105389911,6.7435752e-05,-0.621813015
long_live_01,S0,2,pallet_outfeed,motor2,7,361.25,362.6,1.35,626.834874,627.651907,2.14865104,626.83803,0.000815448557,0.00307435608,0.114711651,4.21455852
long_live_01,S0,2,pallet_outfeed,motor3,7,361.25,362.6,1.35,854.538101,855.10479,0.249888758,854.538132,0.000149946102,0.0126688129,0.0289826625,-0.490091111
long_live_01,S0,2,pallet_outfeed,motor4,7,361.25,362.6,1.35,-2.88557139e-05,8.76702308e-05,2.59357786e-05,3.75396043e-05,0.000131896793,0.00171863155,2.60706197e-09,5.09054842e-05
long_live_01,S0,2,pick,motor1,130,187.9,353.8,165.9,-1.24795034,73.6203798,15.2787553,15.2709545,0.00276595182,0.00258574139,0.834144946,0.0586114321
long_live_01,S0,2,pick,motor2,130,187.9,353.8,165.9,1617.67247,3051.77759,728.521531,1772.99893,0.239964133,0.256122617,22995.4296,0.214533755
long_live_01,S0,2,pick,motor3,130,187.9,353.8,165.9,532.387695,832.186772,161.989496,556.305136,0.971768776,1.12031446,38798.8947,-2.9906103
long_live_01,S0,2,pick,motor4,130,187.9,353.8,165.9,-1.24236124e-05,0.00116121063,0.00030416702,0.000303249483,0.00184236618,0.00408954395,2.33113691e-05,-8.10270001e-07
long_live_01,S0,2,place,motor1,146,196.1,359.75,163.65,-31.7531265,159.813751,45.070508,55.0063485,0.00127887663,0.00165665472,0.995447798,0.453667113
long_live_01,S0,2,place,motor2,146,196.1,359.75,163.65,2476.65174,4648.75132,1005.72073,2671.7691,0.24228626,0.280803008,16434.828,-16.7727891
long_live_01,S0,2,place,motor3,146,196.1,359.75,163.65,729.014623,972.408079,136.151236,741.533892,0.249809152,0.331629999,5597.25652,2.26665666
long_live_01,S0,2,place,motor4,146,196.1,359.75,163.65,8.03520231e-06,0.00108335525,0.000292097235,0.000291206062,0.00206391247,0.00447836111,2.22704897e-05,5.17447375e-06
long_live_01,S0,2,return_home,motor1,1,361,361,0,3.34660029,3.34660029,0,3.34660029,0.000586930529,0.00342935651,0,0
long_live_01,S0,2,return_home,motor2,1,361,361,0,638.395888,638.395888,0,638.395888,0.000947155099,0.0133332288,0,0
long_live_01,S0,2,return_home,motor3,1,361,361,0,856.751516,856.751516,0,856.751516,0.00852750074,0.0404998882,0,0
long_live_01,S0,2,return_home,motor4,1,361,361,0,0,0,0,0,0.000993065357,0.00656077101,0,0
long_live_01,S0,2,return_home_between_layers,motor1,24,229.85,360.8,130.95,-1.47461069,46.0247378,15.5878189,15.3307013,0.000400947233,0.000845977241,0.1379164,0.316295738
long_live_01,S0,2,return_home_between_layers,motor2,24,229.85,360.8,130.95,1212.33241,3534.60434,1049.28892,1588.98767,0.480540987,0.438554724,24980.2947,-19.4100535
long_live_01,S0,2,return_home_between_layers,motor3,24,229.85,360.8,130.95,779.041408,1016.32662,120.40917,787.908488,0.824853617,0.8764647,22135.7567,2.68256976
long_live_01,S0,2,return_home_between_layers,motor4,24,229.85,360.8,130.95,0.00026234665,0.00373278507,0.00109517755,0.00110375,0.00270624636,0.00678350501,6.03655211e-05,-8.15377428e-07
long_live_01,S0,2,unknown,motor1,13,283.4,286.2,2.8,34.858464,2017.49694,991.429475,953.172246,1.49534717,1.41282916,1368.34196,117.656397
long_live_01,S0,2,unknown,motor2,13,283.4,286.2,2.8,1850.60204,2944.73674,713.862543,1973.60777,0.217576888,0.301433804,450.515851,42.8121214
long_live_01,S0,2,unknown,motor3,13,283.4,286.2,2.8,804.358639,982.306975,87.2881229,808.718705,0.382569821,0.542524653,343.91227,-12.6634589
long_live_01,S0,2,unknown,motor4,13,283.4,286.2,2.8,0.00116915177,0.034028831,0.0184789199,0.0177924264,0.00627172602,0.0182531589,0.000158815277,0.00821683435
long_live_01,S0,3,cycle_complete,motor1,3,544.4,544.9,0.5,2.17469718,2.17469718,0,2.17469718,0,0,0,0
long_live_01,S0,3,cycle_complete,motor2,3,544.4,544.9,0.5,627.651907,627.651907,0,627.651907,0,0,0,0
long_live_01,S0,3,cycle_complete,motor3,3,544.4,544.9,0.5,854.443167,854.443167,0,854.443167,0,0,0,0
long_live_01,S0,3,cycle_complete,motor4,3,544.4,544.9,0.5,-1.89478272e-05,1.89478272e-05,0,1.89478272e-05,8.8817842e-14,0,1.26217884e-18,0
long_live_01,S0,3,grip_contact,motor1,7,380.85,533.55,152.7,-8.39969352,93.9997232,37.7709405,35.9637667,0.00381802142,0.0103729924,9.42749073,0.00258339869
long_live_01,S0,3,grip_contact,motor2,7,380.85,533.55,152.7,2089.4195,3014.73372,408.027204,2123.29374,0.00059956226,0.00307404704,105.162941,-0.000568827767
long_live_01,S0,3,grip_contact,motor3,7,380.85,533.55,152.7,244.42443,466.735071,98.9204585,261.018515,0.0120039976,0.040622139,112.116117,-0.0437752718
long_live_01,S0,3,grip_contact,motor4,7,380.85,533.55,152.7,4.30286827e-05,0.000529119628,0.000221933717,0.000209927784,0.000221083957,0.00347973953,2.98424884e-06,9.79980537e-07
long_live_01,S0,3,lift_before_pick,motor1,118,364.25,531.35,167.1,-18.7154145,1597.70044,549.961446,547.945854,1.47763462,0.953994126,30992.7719,-3.38779884
long_live_01,S0,3,lift_before_pick,motor2,118,364.25,531.35,167.1,1699.7764,4946.29717,1144.63692,2046.54102,0.79248151,0.662419428,51975.3425,0.667875362
long_live_01,S0,3,lift_before_pick,motor3,118,364.25,531.35,167.1,795.41431,1031.3369,101.286228,801.782941,0.788276184,0.658910615,20176.5036,0.552482657
long_live_01,S0,3,lift_before_pick,motor4,118,364.25,531.35,167.1,-0.000768530884,0.0383534575,0.0127204983,0.0126897769,0.00542007835,0.01061498,0.00199012288,-0.000155068151
long_live_01,S0,3,lift_with_load,motor1,147,368.5,535.5,167,1.00834984,36.981156,8.94662474,8.97297941,0.0010494797,0.00223369903,0.254257201,0.043582335
long_live_01,S0,3,lift_with_load,motor2,147,368.5,535.5,167,1569.89622,3269.07628,746.933675,1737.43741,0.242716453,0.244204778,22241.8051,-14.3712195
long_live_01,S0,3,lift_with_load,motor3,147,368.5,535.5,167,652.067574,879.417848,141.694551,667.182799,0.973008874,1.03747431,35808.614,2.09837043
long_live_01,S0,3,lift_with_load,motor4,147,368.5,535.5,167,-6.08367304e-05,0.00563248303,0.000610694803,0.000611647111,0.00168324825,0.0036629757,4.28371306e-05,5.73979842e-06
long_live_01,S0,3,move_to_pallet,motor1,161,383.05,537.5,154.45,-2.92643472,2017.68327,418.558453,417.266819,1.48078389,0.661486191,15061.2068,-0.0247063779
long_live_01,S0,3,move_to_pallet,motor2,161,383.05,537.5,154.45,1593.33948,3789.49569,899.490103,1828.32923,0.646606808,0.507301657,28879.3375,1.15211573
long_live_01,S0,3,move_to_pallet,motor3,161,383.05,537.5,154.45,802.867108,1039.59308,102.585806,809.354109,0.797236821,0.63613802,15380.8419,-0.00996536743
long_live_01,S0,3,move_to_pallet,motor4,161,383.05,537.5,154.45,3.57349243e-05,0.0373393104,0.00939842224,0.00936925728,0.0942462694,0.0467273085,0.00445104177,-4.18655542e-06
long_live_01,S0,3,pallet_arrived,motor1,3,363.55,364,0.45,1.30806234,3.01410415,2.26718986,2.26667017,0.000646954214,0.00254097803,0.000251301946,1.86534882
long_live_01,S0,3,pallet_arrived,motor2,3,363.55,364,0.45,626.567495,634.336421,8.36402226,626.604711,0.000836091498,0.00451374745,0.232678384,-22.0838867
long_live_01,S0,3,pallet_arrived,motor3,3,363.55,364,0.45,841.480085,856.137503,23.9350513,841.706991,0.00852501488,0.0257373674,2.57474247,3.76519111
long_live_01,S0,3,pallet_arrived,motor4,3,363.55,364,0.45,0.00222398345,0.00667195035,0.00385205233,0.00385205233,0.000929717578,0.0026440598,1.39568164e-06,0.0148265563
long_live_01,S0,3,pallet_outfeed,motor1,12,541.45,543.95,2.5,2.19713475,2.44269593,0.0773325504,2.19838192,9.67889129e-06,0.000574195369,5.39712397e-06,-0.1071995
long_live_01,S0,3,pallet_outfeed,motor2,12,541.45,543.95,2.5,627.486492,627.651907,0.569818345,627.486729,9.91316784e-05,0.000132221273,0.0141694572,0.7899232
long_live_01,S0,3,pallet_outfeed,motor3,12,541.45,543.95,2.5,854.461726,854.665539,0.0641846511,854.461728,5.10730638e-05,0.0081566546,0.00993600046,-0.0889488
long_live_01,S0,3,pallet_outfeed,motor4,12,541.45,543.95,2.5,-1.98272039e-05,2.94062588e-05,3.01674025e-06,2.00364753e-05,5.13288941e-05,0.00100669469,3.43815781e-10,4.18337264e-06
long_live_01,S0,3,pallet_removed,motor1,1,544.15,544.15,0,2.17469718,2.17469718,0,2.17469718,0,0,0,0
long_live_01,S0,3,pallet_removed,motor2,1,544.15,544.15,0,627.651907,627.651907,0,627.651907,0,0,0,0
long_live_01,S0,3,pallet_removed,motor3,1,544.15,544.15,0,854.443167,854.443167,0,854.443167,0,0,0,0
long_live_01,S0,3,pallet_removed,motor4,1,544.15,544.15,0,-1.89478272e-05,1.89478272e-05,0,1.89478272e-05,8.8817842e-14,0,0,0
long_live_01,S0,3,pick,motor1,121,366.9,533.35,166.45,-0.213564877,73.620395,13.9370931,13.8810253,0.0027659532,0.00284322821,0.634997221,0.0432612561
long_live_01,S0,3,pick,motor2,121,366.9,533.35,166.45,1573.3309,3051.82614,715.199243,1727.03582,0.239964251,0.24675668,23113.7565,1.05703569
long_live_01,S0,3,pick,motor3,121,366.9,533.35,166.45,527.736688,832.177284,161.835974,551.797464,0.971856579,1.11872118,39394.1269,-2.44531223
long_live_01,S0,3,pick,motor4,121,366.9,533.35,166.45,-2.08084838e-05,0.00116121845,0.000334656162,0.000333919396,0.00184002648,0.00402791957,2.7042744e-05,-5.64349101e-07
long_live_01,S0,3,place,motor1,153,374.65,539.8,165.15,-30.9170177,157.806687,45.0306484,54.5010821,0.00127886741,0.00198596289,1.19606993,0.378319605
long_live_01,S0,3,place,motor2,153,374.65,539.8,165.15,2458.13157,4420.68389,998.302238,2651.88695,0.263962086,0.288709376,16715.6857,-18.0479042
long_live_01,S0,3,place,motor3,153,374.65,539.8,165.15,729.649188,972.018785,133.567053,741.695013,0.244236154,0.346437647,5841.1456,1.95491347
long_live_01,S0,3,place,motor4,153,374.65,539.8,165.15,-3.6963263e-05,0.000878754282,0.000263777997,0.00026550019,0.00182386094,0.00349713453,1.67127914e-05,6.82622186e-07
long_live_01,S0,3,return_home,motor1,1,541.15,541.15,0,-0.940711456,0.940711456,0,0.940711456,0.000586930512,0.00393709788,0,0
long_live_01,S0,3,return_home,motor2,1,541.15,541.15,0,635.459224,635.459224,0,635.459224,2.93094844e-05,0.00676072427,0,0
long_live_01,S0,3,return_home,motor3,1,541.15,541.15,0,856.751519,856.751519,0,856.751519,0.00852749631,0.0323998935,0,0
long_live_01,S0,3,return_home,motor4,1,541.15,541.15,0,0.00114207705,0.00114207705,0,0.00114207705,0.000993056683,0.00710685589,0,0
long_live_01,S0,3,return_home_between_layers,motor1,23,408.5,540.9,132.4,-2.35349658,48.4333719,15.8387091,15.6683276,0.00105490255,0.00121878496,0.12345273,0.427142457
long_live_01,S0,3,return_home_between_layers,motor2,23,408.5,540.9,132.4,1300.92147,3569.81006,1044.94372,1654.33667,0.495721861,0.446120768,30877.9942,-19.82807
long_live_01,S0,3,return_home_between_layers,motor3,23,408.5,540.9,132.4,784.457284,1016.33551,121.024134,793.336783,0.818274342,0.91024694,25399.6964,2.13581854
long_live_01,S0,3,return_home_between_layers,motor4,23,408.5,540.9,132.4,0.000348237403,0.00665140952,0.00142631375,0.00143777234,0.00279575595,0.006585357,7.76359234e-05,-1.09662949e-06
long_live_01,S0,3,unknown,motor1,20,371.15,502.65,131.5,-19.1875696,1569.7011,631.103243,615.422539,1.38384012,1.05424256,33028.4167,3.85380699
long_live_01,S0,3,unknown,motor2,20,371.15,502.65,131.5,2274.10901,3487.30038,856.889534,2422.62636,0.458724897,0.403759761,37481.1143,7.46809224
long_live_01,S0,3,unknown,motor3,20,371.15,502.65,131.5,671.283011,862.599328,122.380348,681.798345,0.798475156,0.778934338,22364.9718,-2.97732507
long_live_01,S0,3,unknown,motor4,20,371.15,502.65,131.5,-0.00105136163,0.038207314,0.0143915622,0.0140665053,0.0293995794,0.0285638694,0.00681551252,0.000205129694
long_live_01,S0,4,cycle_complete,motor1,4,731.3,731.9,0.6,2.17493232,2.17493232,0,2.17493232,0,0,0,0
long_live_01,S0,4,cycle_complete,motor2,4,731.3,731.9,0.6,627.685462,627.685462,0,627.685462,8.8817842e-14,0,4.45997346e-11,0
long_live_01,S0,4,cycle_complete,motor3,4,731.3,731.9,0.6,854.442865,854.442865,0,854.442865,0,0,0,0
long_live_01,S0,4,cycle_complete,motor4,4,731.3,731.9,0.6,-1.89483394e-05,1.89483394e-05,0,1.89483394e-05,0,0,0,0
long_live_01,S0,4,grip_contact,motor1,15,563.2,720.45,157.25,-6.8956249,94.0220973,26.6701104,26.6725473,0.00381808043,0.00696952481,4.31407552,0.00794265997
long_live_01,S0,4,grip_contact,motor2,15,563.2,720.45,157.25,2149.92911,3023.46859,448.807541,2193.21564,0.00146438185,0.00564441668,84.1585984,0.00476686804
long_live_01,S0,4,grip_contact,motor3,15,563.2,720.45,157.25,264.956697,537.689045,119.463138,289.001839,0.0344157608,0.0491665307,264.458893,-0.260993539
long_live_01,S0,4,grip_contact,motor4,15,563.2,720.45,157.25,1.3067054e-05,0.000100054796,4.71556366e-05,4.73936532e-05,0.000478237121,0.00124296684,5.18732569e-07,6.28528304e-07
long_live_01,S0,4,lift_before_pick,motor1,119,545.8,718.3,172.5,-22.6493282,1597.49723,569.594946,567.648678,1.46725158,0.946314444,33278.4286,-0.577535761
long_live_01,S0,4,lift_before_pick,motor2,119,545.8,718.3,172.5,1665.10052,4601.82737,1126.87436,2007.91797,0.778087993,0.639063349,50031.1854,0.372279536
long_live_01,S0,4,lift_before_pick,motor3,119,545.8,718.3,172.5,790.663757,1031.3369,101.564339,797.105895,0.788276186,0.655224197,20356.9378,0.0609331652
long_live_01,S0,4,lift_before_pick,motor4,119,545.8,718.3,172.5,-0.000606845808,0.034390576,0.0127164511,0.0126774405,0.00516481459,0.0102246189,0.0022338055,-9.47263528e-05
long_live_01,S0,4,lift_with_load,motor1,143,550.45,722.5,172.05,1.67425702,36.1011972,8.50298159,8.63702687,0.00104948058,0.00138866602,0.246294217,0.237850346
long_live_01,S0,4,lift_with_load,motor2,143,550.45,722.5,172.05,1503.99928,3268.79217,724.739011,1668.40865,0.242603329,0.2352734,22697.8211,-15.3614425
long_live_01,S0,4,lift_with_load,motor3,143,550.45,722.5,172.05,661.770932,879.417979,135.888625,675.483052,0.973028042,1.05493869,37784.1846,1.13024584
long_live_01,S0,4,lift_with_load,motor4,143,550.45,722.5,172.05,-4.86174791e-05,0.00563270479,0.000642563151,0.00064215554,0.00252848639,0.00462887839,5.40088e-05,2.93443193e-06
long_live_01,S0,4,move_to_pallet,motor1,158,553,724.35,171.35,-4.59223932,1735.71842,417.769892,416.471056,1.47860209,0.686777833,17664.968,1.94201287
long_live_01,S0,4,move_to_pallet,motor2,158,553,724.35,171.35,1616.35752,3788.85313,906.374106,1851.736,0.646606808,0.511469613,33754.096,-9.01793256
long_live_01,S0,4,move_to_pallet,motor3,158,553,724.35,171.35,795.983882,1037.88047,109.535979,803.437947,0.796409138,0.645047811,18148.5016,-0.0629104465
long_live_01,S0,4,move_to_pallet,motor4,158,553,724.35,171.35,-0.000435906119,0.0421998855,0.00988053936,0.00985886363,0.0690237369,0.0372658622,0.00206350699,9.44906122e-05
long_live_01,S0,4,pallet_arrived,motor1,3,545.15,545.55,0.4,-1.75468302,10.5600147,7.64031405,6.48036869,0.00104168006,0.00329795703,0.00226037707,-31.8367797
long_live_01,S0,4,pallet_arrived,motor2,3,545.15,545.55,0.4,631.241237,642.404263,9.87059587,631.292683,0.00120190808,0.00425396242,0.185642428,36.88089
long_live_01,S0,4,pallet_arrived,motor3,3,545.15,545.55,0.4,865.544818,879.307769,12.644129,865.606385,0.00687486882,0.0291080644,1.27462355,62.161505
long_live_01,S0,4,pallet_arrived,motor4,3,545.15,545.55,0.4,-6.3159424e-06,1.89478272e-05,1.09395331e-05,1.09395331e-05,0.000384665817,0.00106422045,3.36581024e-19,4.7369568e-05
long_live_01,S0,4,pallet_outfeed,motor1,12,728.3,730.85,2.55,2.18260331,2.26337338,0.025457065,2.1827394,9.68266534e-06,0.000328294243,5.15090212e-06,-0.0346827686
long_live_01,S0,4,pallet_outfeed,motor2,12,728.3,730.85,2.55,627.518445,627.685462,0.569402797,627.518682,9.91371368e-05,0.000162317876,0.0145942308,0.774477647
long_live_01,S0,4,pallet_outfeed,motor3,12,728.3,730.85,2.55,854.449197,854.517869,0.0216278001,854.449198,1.73824363e-05,0.00958620435,0.00357897348,-0.0294133333
long_live_01,S0,4,pallet_outfeed,motor4,12,728.3,730.85,2.55,-2.05117512e-05,3.75405302e-05,5.36288975e-06,2.11446402e-05,3.58615926e-05,0.00170422757,3.13514363e-10,7.29105522e-06
long_live_01,S0,4,pallet_removed,motor1,1,731.05,731.05,0,2.17493232,2.17493232,0,2.17493232,0,0,0,0
long_live_01,S0,4,pallet_removed,motor2,1,731.05,731.05,0,627.685462,627.685462,0,627.685462,8.8817842e-14,0,0,0
long_live_01,S0,4,pallet_removed,motor3,1,731.05,731.05,0,854.442865,854.442865,0,854.442865,0,0,0,0
